,AAPL,GOOG,MSFT
2025-02-27 14:30:00+00:00,239.34500122070312,,403.1499938964844
2025-02-27 14:31:00+00:00,239.2449951171875,,402.45001220703125
2025-02-27 14:32:00+00:00,239.7449951171875,,403.2950134277344
2025-02-27 14:33:00+00:00,240.0399932861328,,404.59368896484375
2025-02-27 14:34:00+00:00,241.60000610351562,,404.5
2025-02-27 14:35:00+00:00,241.52999877929688,,404.44500732421875
2025-02-27 14:36:00+00:00,241.96009826660156,,405.3900146484375
2025-02-27 14:37:00+00:00,241.88999938964844,,404.6600036621094
2025-02-27 14:38:00+00:00,242.1699981689453,,404.7799987792969
2025-02-27 14:39:00+00:00,242.16000366210938,,404.7200012207031
2025-02-27 14:40:00+00:00,241.37469482421875,,403.4649963378906
2025-02-27 14:41:00+00:00,241.30999755859375,,403.5
2025-02-27 14:42:00+00:00,241.11199951171875,,402.7950134277344
2025-02-27 14:43:00+00:00,241.16000366210938,,402.8399963378906
2025-02-27 14:44:00+00:00,241.2957000732422,,402.9150085449219
2025-02-27 14:45:00+00:00,241.33999633789062,,403.0159912109375
2025-02-27 14:46:00+00:00,241.01499938964844,,402.1600036621094
2025-02-27 14:47:00+00:00,240.5500030517578,,401.75799560546875
2025-02-27 14:48:00+00:00,240.49000549316406,,401.30999755859375
2025-02-27 14:49:00+00:00,240.77000427246094,,401.82000732421875
2025-02-27 14:50:00+00:00,240.6529998779297,,401.80999755859375
2025-02-27 14:51:00+00:00,240.52000427246094,,401.985595703125
2025-02-27 14:52:00+00:00,240.49000549316406,,401.6099853515625
2025-02-27 14:53:00+00:00,240.2301025390625,,401.3800048828125
2025-02-27 14:54:00+00:00,240.3300018310547,,400.75
2025-02-27 14:55:00+00:00,240.22000122070312,,400.29998779296875
2025-02-27 14:56:00+00:00,240.44000244140625,,399.69000244140625
2025-02-27 14:57:00+00:00,240.3350067138672,,399.7799987792969
2025-02-27 14:58:00+00:00,240.50999450683594,,400.260009765625
2025-02-27 14:59:00+00:00,240.5800018310547,,399.8999938964844
2025-02-27 15:00:00+00:00,239.9199981689453,,398.635009765625
2025-02-27 15:01:00+00:00,239.89239501953125,,398.6400146484375
2025-02-27 15:02:00+00:00,239.9781036376953,,398.8399963378906
2025-02-27 15:03:00+00:00,239.3699951171875,,399.06500244140625
2025-02-27 15:04:00+00:00,239.33200073242188,,398.9599914550781
2025-02-27 15:05:00+00:00,239.07000732421875,,399.1000061035156
2025-02-27 15:06:00+00:00,239.0800018310547,,398.6700134277344
2025-02-27 15:07:00+00:00,238.80999755859375,,398.75
2025-02-27 15:08:00+00:00,238.7274932861328,,398.32000732421875
2025-02-27 15:09:00+00:00,238.7100067138672,,398.4800109863281
2025-02-27 15:10:00+00:00,238.9761962890625,,399.0
2025-02-27 15:11:00+00:00,239.02999877929688,,398.8599853515625
2025-02-27 15:12:00+00:00,239.78199768066406,,399.67999267578125
2025-02-27 15:13:00+00:00,240.04879760742188,,399.2799987792969
2025-02-27 15:14:00+00:00,240.14999389648438,,399.626708984375
2025-02-27 15:15:00+00:00,240.3000030517578,,399.9100036621094
2025-02-27 15:16:00+00:00,240.1779022216797,,399.6499938964844
2025-02-27 15:17:00+00:00,240.3800048828125,,399.57470703125
2025-02-27 15:18:00+00:00,240.75,,399.7550048828125
2025-02-27 15:19:00+00:00,240.5800018310547,,399.5299987792969
2025-02-27 15:20:00+00:00,240.7899932861328,,399.3999938964844
2025-02-27 15:21:00+00:00,241.10580444335938,,399.4700927734375
2025-02-27 15:22:00+00:00,241.47999572753906,,400.1499938964844
2025-02-27 15:23:00+00:00,241.44000244140625,,399.8500061035156
2025-02-27 15:24:00+00:00,241.24000549316406,,399.614990234375
2025-02-27 15:25:00+00:00,241.25999450683594,,399.44500732421875
2025-02-27 15:26:00+00:00,241.52499389648438,,399.32000732421875
2025-02-27 15:27:00+00:00,241.58999633789062,,399.6199951171875
2025-02-27 15:28:00+00:00,241.4199981689453,,399.6199951171875
2025-02-27 15:29:00+00:00,241.375,,399.4849853515625
2025-02-27 15:30:00+00:00,241.05999755859375,,399.1600036621094
2025-02-27 15:31:00+00:00,241.0800018310547,,399.2850036621094
2025-02-27 15:32:00+00:00,241.0301055908203,,399.5
2025-02-27 15:33:00+00:00,240.86000061035156,,399.1000061035156
2025-02-27 15:34:00+00:00,240.85580444335938,,398.9800109863281
2025-02-27 15:35:00+00:00,240.94000244140625,,399.0299987792969
2025-02-27 15:36:00+00:00,241.0,,399.17999267578125
2025-02-27 15:37:00+00:00,241.44000244140625,,399.6134948730469
2025-02-27 15:38:00+00:00,241.4499969482422,,399.875
2025-02-27 15:39:00+00:00,241.63499450683594,,400.0
2025-02-27 15:40:00+00:00,241.3699951171875,,399.62200927734375
2025-02-27 15:41:00+00:00,241.30999755859375,,399.69000244140625
2025-02-27 15:42:00+00:00,241.36000061035156,,399.5199890136719
2025-02-27 15:43:00+00:00,241.39999389648438,,399.6199951171875
2025-02-27 15:44:00+00:00,241.3782958984375,,399.75
2025-02-27 15:45:00+00:00,241.27000427246094,,399.5950012207031
2025-02-27 15:46:00+00:00,241.13999938964844,,399.5
2025-02-27 15:47:00+00:00,241.4199981689453,,399.6304016113281
2025-02-27 15:48:00+00:00,241.33999633789062,,399.4895935058594
2025-02-27 15:49:00+00:00,241.38999938964844,,399.2301025390625
2025-02-27 15:50:00+00:00,241.5,,399.2099914550781
2025-02-27 15:51:00+00:00,241.4949951171875,,399.1499938964844
2025-02-27 15:52:00+00:00,241.1999969482422,,398.69000244140625
2025-02-27 15:53:00+00:00,241.3699951171875,,398.6449890136719
2025-02-27 15:54:00+00:00,241.27000427246094,,398.44500732421875
2025-02-27 15:55:00+00:00,241.22000122070312,,398.5400085449219
2025-02-27 15:56:00+00:00,241.05499267578125,,398.0799865722656
2025-02-27 15:57:00+00:00,241.25999450683594,,398.2650146484375
2025-02-27 15:58:00+00:00,241.30999755859375,,398.2300109863281
2025-02-27 15:59:00+00:00,241.2550048828125,,397.8399963378906
2025-02-27 16:00:00+00:00,241.44000244140625,,398.1099853515625
2025-02-27 16:01:00+00:00,241.39999389648438,,398.1081848144531
2025-02-27 16:02:00+00:00,241.14999389648438,,397.7200012207031
2025-02-27 16:03:00+00:00,241.08999633789062,,397.8100891113281
2025-02-27 16:04:00+00:00,241.1199951171875,,397.8999938964844
2025-02-27 16:05:00+00:00,241.11000061035156,,397.92999267578125
2025-02-27 16:06:00+00:00,240.93499755859375,,398.0400085449219
2025-02-27 16:07:00+00:00,241.15499877929688,,398.2850036621094
2025-02-27 16:08:00+00:00,241.13999938964844,,398.135009765625
2025-02-27 16:09:00+00:00,241.19000244140625,,398.2950134277344
2025-02-27 16:10:00+00:00,241.4499969482422,,398.67999267578125
2025-02-27 16:11:00+00:00,241.47000122070312,,398.5801086425781
2025-02-27 16:12:00+00:00,241.53500366210938,,398.8299865722656
2025-02-27 16:13:00+00:00,241.71029663085938,,398.92999267578125
2025-02-27 16:14:00+00:00,241.88999938964844,,399.20001220703125
2025-02-27 16:15:00+00:00,242.10000610351562,,399.4200134277344
2025-02-27 16:16:00+00:00,242.14599609375,,399.2099914550781
2025-02-27 16:17:00+00:00,242.08990478515625,,399.1499938964844
2025-02-27 16:18:00+00:00,242.27999877929688,,399.2799987792969
2025-02-27 16:19:00+00:00,242.30999755859375,,399.3299865722656
