,AAPL,GOOG,MSFT
2025-12-09 14:30:00+00:00,278.5098876953125,,489.8949890136719
2025-12-09 14:31:00+00:00,278.6499938964844,,490.05999755859375
2025-12-09 14:32:00+00:00,278.5400085449219,,489.5350036621094
2025-12-09 14:33:00+00:00,278.92999267578125,,490.0199890136719
2025-12-09 14:34:00+00:00,278.8999938964844,,489.5899963378906
2025-12-09 14:35:00+00:00,278.7950134277344,,489.32000732421875
2025-12-09 14:36:00+00:00,279.0899963378906,,488.6099853515625
2025-12-09 14:37:00+00:00,279.3900146484375,,489.0350036621094
2025-12-09 14:38:00+00:00,279.7200012207031,,489.1700134277344
2025-12-09 14:39:00+00:00,279.91070556640625,,489.70001220703125
2025-12-09 14:40:00+00:00,279.3699951171875,,488.75
2025-12-09 14:41:00+00:00,279.3900146484375,,489.25
2025-12-09 14:42:00+00:00,278.7200012207031,,489.4419860839844
2025-12-09 14:43:00+00:00,278.8399963378906,,489.2900085449219
2025-12-09 14:44:00+00:00,279.0400085449219,,489.17999267578125
2025-12-09 14:45:00+00:00,279.1199951171875,,489.6600036621094
2025-12-09 14:46:00+00:00,279.1494140625,,489.9700012207031
2025-12-09 14:47:00+00:00,279.20001220703125,,489.95001220703125
2025-12-09 14:48:00+00:00,279.05999755859375,,490.0199890136719
2025-12-09 14:49:00+00:00,279.27508544921875,,490.05499267578125
2025-12-09 14:50:00+00:00,279.2850036621094,,490.44000244140625
2025-12-09 14:51:00+00:00,279.3500061035156,,490.20001220703125
2025-12-09 14:52:00+00:00,279.5150146484375,,490.3562927246094
2025-12-09 14:53:00+00:00,279.6206970214844,,490.3299865722656
2025-12-09 14:54:00+00:00,279.510009765625,,490.54998779296875
2025-12-09 14:55:00+00:00,279.3500061035156,,490.6600036621094
2025-12-09 14:56:00+00:00,278.80999755859375,,490.9549865722656
2025-12-09 14:57:00+00:00,278.54998779296875,,491.0150146484375
2025-12-09 14:58:00+00:00,278.4822082519531,,491.0400085449219
2025-12-09 14:59:00+00:00,278.56500244140625,,491.20001220703125
2025-12-09 15:00:00+00:00,278.1155090332031,,491.4800109863281
2025-12-09 15:01:00+00:00,277.7699890136719,,491.1700134277344
2025-12-09 15:02:00+00:00,278.0199890136719,,491.8900146484375
2025-12-09 15:03:00+00:00,278.05499267578125,,491.82000732421875
2025-12-09 15:04:00+00:00,277.9200134277344,,491.1000061035156
2025-12-09 15:05:00+00:00,277.7651062011719,,490.80499267578125
2025-12-09 15:06:00+00:00,277.8399963378906,,490.95001220703125
2025-12-09 15:07:00+00:00,278.0,,491.0
2025-12-09 15:08:00+00:00,277.78509521484375,,490.8475036621094
2025-12-09 15:09:00+00:00,277.8900146484375,,490.69000244140625
2025-12-09 15:10:00+00:00,277.8500061035156,,490.81500244140625
2025-12-09 15:11:00+00:00,277.92181396484375,,490.3500061035156
2025-12-09 15:12:00+00:00,277.94000244140625,,490.45001220703125
2025-12-09 15:13:00+00:00,277.7300109863281,,490.7099914550781
2025-12-09 15:14:00+00:00,277.5799865722656,,490.5740051269531
2025-12-09 15:15:00+00:00,277.55010986328125,,490.5954895019531
2025-12-09 15:16:00+00:00,277.7099914550781,,490.4200134277344
2025-12-09 15:17:00+00:00,277.7070007324219,,490.5799865722656
2025-12-09 15:18:00+00:00,277.72808837890625,,490.1549987792969
2025-12-09 15:19:00+00:00,277.8450012207031,,490.4549865722656
2025-12-09 15:20:00+00:00,277.9078063964844,,490.67999267578125
2025-12-09 15:21:00+00:00,277.9100036621094,,490.224609375
2025-12-09 15:22:00+00:00,277.92498779296875,,490.49261474609375
2025-12-09 15:23:00+00:00,277.75,,490.5050048828125
2025-12-09 15:24:00+00:00,277.79998779296875,,490.60198974609375
