,AAPL,GOOG,MSFT
2025-01-24 14:30:00+00:00,225.0800018310547,,443.2200012207031
2025-01-24 14:31:00+00:00,224.9799041748047,,442.1000061035156
2025-01-24 14:32:00+00:00,224.8800048828125,,442.19000244140625
2025-01-24 14:33:00+00:00,224.9550018310547,,441.7449951171875
2025-01-24 14:34:00+00:00,224.51499938964844,,442.67498779296875
2025-01-24 14:35:00+00:00,224.51499938964844,,443.20001220703125
2025-01-24 14:36:00+00:00,224.4248046875,,444.17999267578125
2025-01-24 14:37:00+00:00,224.55999755859375,,443.70001220703125
2025-01-24 14:38:00+00:00,224.8249969482422,,444.3900146484375
2025-01-24 14:39:00+00:00,224.87989807128906,,444.635009765625
2025-01-24 14:40:00+00:00,224.86000061035156,,444.7099914550781
2025-01-24 14:41:00+00:00,224.8000030517578,,444.7300109863281
2025-01-24 14:42:00+00:00,224.90499877929688,,444.7200012207031
2025-01-24 14:43:00+00:00,224.94500732421875,,444.2820129394531
2025-01-24 14:44:00+00:00,225.09500122070312,,444.42498779296875
2025-01-24 14:45:00+00:00,225.30499267578125,,445.25
2025-01-24 14:46:00+00:00,225.11959838867188,,445.7349853515625
2025-01-24 14:47:00+00:00,224.77999877929688,,445.0639953613281
2025-01-24 14:48:00+00:00,224.94000244140625,,445.32000732421875
2025-01-24 14:49:00+00:00,224.82000732421875,,445.0810852050781
2025-01-24 14:50:00+00:00,224.72000122070312,,445.07000732421875
2025-01-24 14:51:00+00:00,224.6300048828125,,444.8550109863281
2025-01-24 14:52:00+00:00,224.72999572753906,,445.32501220703125
2025-01-24 14:53:00+00:00,224.64999389648438,,444.9700012207031
2025-01-24 14:54:00+00:00,224.77000427246094,,445.260009765625
2025-01-24 14:55:00+00:00,224.66769409179688,,444.864990234375
2025-01-24 14:56:00+00:00,224.6699981689453,,444.8399963378906
2025-01-24 14:57:00+00:00,224.42999267578125,,443.989990234375
2025-01-24 14:58:00+00:00,224.4499969482422,,444.57501220703125
2025-01-24 14:59:00+00:00,224.50999450683594,,444.6549987792969
2025-01-24 15:00:00+00:00,224.27999877929688,,444.57501220703125
