,AAPL,GOOG,MSFT
2026-05-26 09:30:00-04:00,310.07000732421875,382.42999267578125,415.7598876953125
2026-05-26 09:31:00-04:00,310.5950012207031,381.010009765625,416.8900146484375
2026-05-26 09:32:00-04:00,310.6050109863281,381.0899963378906,416.0928955078125
2026-05-26 09:33:00-04:00,310.6050109863281,381.0,415.69500732421875
2026-05-26 09:34:00-04:00,310.7799987792969,380.44000244140625,416.3799133300781
2026-05-26 09:35:00-04:00,310.54998779296875,380.0400085449219,416.0
2026-05-26 09:36:00-04:00,310.6300048828125,379.8699951171875,415.6650085449219
2026-05-26 09:37:00-04:00,310.3800048828125,379.25,415.8599853515625
2026-05-26 09:38:00-04:00,310.15509033203125,380.2950134277344,416.04229736328125
2026-05-26 09:39:00-04:00,310.07000732421875,379.92999267578125,415.42999267578125
2026-05-26 09:40:00-04:00,309.8500061035156,380.67999267578125,415.41009521484375
2026-05-26 09:41:00-04:00,310.07000732421875,380.80499267578125,416.44000244140625
2026-05-26 09:42:00-04:00,310.7200012207031,381.3299865722656,416.1449890136719
2026-05-26 09:43:00-04:00,310.260009765625,380.739990234375,416.04998779296875
2026-05-26 09:44:00-04:00,310.4200134277344,381.1400146484375,415.5450134277344
2026-05-26 09:45:00-04:00,310.25,381.5400085449219,416.94000244140625
2026-05-26 09:46:00-04:00,310.2900085449219,381.6400146484375,416.84478759765625
2026-05-26 09:47:00-04:00,310.20001220703125,381.2799987792969,416.0249938964844
2026-05-26 09:48:00-04:00,310.07000732421875,381.2900085449219,416.3500061035156
2026-05-26 09:49:00-04:00,310.239990234375,381.42999267578125,416.69000244140625
2026-05-26 09:50:00-04:00,310.4049987792969,380.5885009765625,416.2850036621094
2026-05-26 09:51:00-04:00,310.3900146484375,380.739990234375,415.7699890136719
2026-05-26 09:52:00-04:00,310.5,380.9800109863281,416.0299987792969
2026-05-26 09:53:00-04:00,310.44000244140625,381.04998779296875,415.6400146484375
2026-05-26 09:54:00-04:00,310.55999755859375,381.4599914550781,415.3599853515625
2026-05-26 09:55:00-04:00,310.6000061035156,381.4800109863281,415.875
2026-05-26 09:56:00-04:00,310.3999938964844,382.0799865722656,416.0
2026-05-26 09:57:00-04:00,310.5174865722656,382.1099853515625,415.8299865722656
2026-05-26 09:58:00-04:00,310.4750061035156,382.41009521484375,416.42999267578125
2026-05-26 09:59:00-04:00,310.9200134277344,383.3900146484375,417.7300109863281
2026-05-26 10:00:00-04:00,311.1199951171875,383.04998779296875,417.70001220703125
2026-05-26 10:01:00-04:00,310.8699951171875,383.4215087890625,417.5450134277344
2026-05-26 10:02:00-04:00,310.4949951171875,383.2200012207031,417.8299865722656
2026-05-26 10:03:00-04:00,310.0050048828125,384.0483093261719,418.489990234375
2026-05-26 10:04:00-04:00,310.489990234375,383.7699890136719,418.3699951171875
2026-05-26 10:05:00-04:00,310.5,383.92999267578125,418.25
2026-05-26 10:06:00-04:00,310.5,383.6400146484375,418.0
2026-05-26 10:07:00-04:00,310.94000244140625,383.6499938964844,417.7250061035156
2026-05-26 10:08:00-04:00,311.2300109863281,383.4100036621094,417.8900146484375
2026-05-26 10:09:00-04:00,311.1099853515625,383.42999267578125,418.1700134277344
2026-05-26 10:10:00-04:00,311.260009765625,383.30999755859375,417.6700134277344
2026-05-26 10:11:00-04:00,311.1300048828125,383.5450134277344,417.4198913574219
2026-05-26 10:12:00-04:00,310.9849853515625,383.2799987792969,417.45001220703125
2026-05-26 10:13:00-04:00,311.4200134277344,383.6000061035156,417.9100036621094
2026-05-26 10:14:00-04:00,311.5,384.19000244140625,417.9800109863281
2026-05-26 10:15:00-04:00,311.4299011230469,383.9150085449219,418.0799865722656
2026-05-26 10:16:00-04:00,311.15008544921875,384.0050048828125,417.9100036621094
2026-05-26 10:17:00-04:00,311.25,384.1099853515625,417.9599914550781
2026-05-26 10:18:00-04:00,311.1289978027344,383.95880126953125,418.2890930175781
2026-05-26 10:19:00-04:00,310.989990234375,384.0350036621094,418.260009765625
2026-05-26 10:20:00-04:00,311.1400146484375,384.3800048828125,418.6700134277344
2026-05-26 10:21:00-04:00,311.1000061035156,383.5199890136719,418.5249938964844
2026-05-26 10:22:00-04:00,311.2349853515625,383.6600036621094,419.1802062988281
2026-05-26 10:23:00-04:00,311.2300109863281,383.3399963378906,419.32000732421875
2026-05-26 10:24:00-04:00,311.2900085449219,383.1300048828125,419.489990234375
2026-05-26 10:25:00-04:00,311.29998779296875,383.17999267578125,419.2349853515625
2026-05-26 10:26:00-04:00,311.6199951171875,383.1650085449219,419.6400146484375
2026-05-26 10:27:00-04:00,311.7699890136719,383.5899963378906,419.3550109863281
2026-05-26 10:28:00-04:00,311.45001220703125,383.4800109863281,418.864990234375
2026-05-26 10:29:00-04:00,311.7200012207031,383.5,418.9849853515625
2026-05-26 10:30:00-04:00,311.4800109863281,383.2300109863281,418.3949890136719
2026-05-26 10:31:00-04:00,311.489990234375,383.375,417.9400939941406
2026-05-26 10:32:00-04:00,311.5899963378906,383.7699890136719,418.42999267578125
2026-05-26 10:33:00-04:00,311.5199890136719,383.7644958496094,418.2654113769531
2026-05-26 10:34:00-04:00,311.3399963378906,383.7200927734375,417.989990234375
2026-05-26 10:35:00-04:00,311.3699951171875,383.8999938964844,418.2200927734375
2026-05-26 10:36:00-04:00,311.3949890136719,383.6300048828125,417.8999938964844
2026-05-26 10:37:00-04:00,311.3299865722656,383.92999267578125,417.69000244140625
2026-05-26 10:38:00-04:00,311.2593078613281,383.8550109863281,417.4501037597656
2026-05-26 10:39:00-04:00,311.0,383.2799987792969,417.5
2026-05-26 10:40:00-04:00,311.20001220703125,382.9700012207031,417.489990234375
2026-05-26 10:41:00-04:00,311.2598876953125,382.9800109863281,417.7300109863281
2026-05-26 10:42:00-04:00,311.2699890136719,382.58990478515625,417.7688903808594
2026-05-26 10:43:00-04:00,311.2225036621094,382.4700012207031,417.83599853515625
2026-05-26 10:44:00-04:00,311.2749938964844,382.44000244140625,417.3500061035156
2026-05-26 10:45:00-04:00,311.25,382.62939453125,416.7049865722656
2026-05-26 10:46:00-04:00,311.1700134277344,382.44000244140625,416.3999938964844
2026-05-26 10:47:00-04:00,311.4200134277344,382.6000061035156,416.2650146484375
2026-05-26 10:48:00-04:00,311.19000244140625,382.4198913574219,416.0899963378906
2026-05-26 10:49:00-04:00,311.18499755859375,382.114990234375,415.3999938964844
2026-05-26 10:50:00-04:00,310.93499755859375,382.01580810546875,415.5899963378906
2026-05-26 10:51:00-04:00,310.8800048828125,382.0400085449219,415.6899108886719
2026-05-26 10:52:00-04:00,311.0299987792969,382.2950134277344,415.7106018066406
2026-05-26 10:53:00-04:00,311.05999755859375,382.6000061035156,415.9700012207031
2026-05-26 10:54:00-04:00,311.1099853515625,382.4599914550781,415.864990234375
2026-05-26 10:55:00-04:00,311.1099853515625,382.7099914550781,416.07000732421875
2026-05-26 10:56:00-04:00,311.2799987792969,382.760009765625,416.0744934082031
2026-05-26 10:57:00-04:00,311.2300109863281,382.9800109863281,415.56109619140625
2026-05-26 10:58:00-04:00,311.42999267578125,383.8599853515625,415.2099914550781
2026-05-26 10:59:00-04:00,311.57000732421875,384.2149963378906,415.239990234375
2026-05-26 11:00:00-04:00,311.5899963378906,384.06500244140625,414.93499755859375
2026-05-26 11:01:00-04:00,311.6400146484375,384.04998779296875,414.7200012207031
2026-05-26 11:02:00-04:00,311.67999267578125,384.21148681640625,414.70001220703125
2026-05-26 11:03:00-04:00,311.75,384.5,414.7099914550781
2026-05-26 11:04:00-04:00,311.4800109863281,384.17498779296875,414.7300109863281
2026-05-26 11:05:00-04:00,311.4800109863281,384.1700134277344,414.635009765625
2026-05-26 11:06:00-04:00,311.5899963378906,384.06500244140625,414.6300048828125
2026-05-26 11:07:00-04:00,311.5199890136719,384.9800109863281,414.739990234375
2026-05-26 11:08:00-04:00,311.42498779296875,385.29998779296875,414.659912109375
2026-05-26 11:09:00-04:00,311.6499938964844,385.260009765625,414.7499084472656
2026-05-26 11:10:00-04:00,311.3800048828125,384.53759765625,414.6000061035156
2026-05-26 11:11:00-04:00,311.510009765625,384.364990234375,414.40020751953125
2026-05-26 11:12:00-04:00,311.4700012207031,384.3550109863281,414.43499755859375
2026-05-26 11:13:00-04:00,311.489990234375,384.2699890136719,414.32000732421875
2026-05-26 11:14:00-04:00,311.4898986816406,384.239990234375,414.3399963378906
2026-05-26 11:15:00-04:00,311.42999267578125,384.0350036621094,414.4800109863281
2026-05-26 11:16:00-04:00,311.4200134277344,383.7300109863281,414.6499938964844
2026-05-26 11:17:00-04:00,311.2250061035156,383.5199890136719,414.92498779296875
2026-05-26 11:18:00-04:00,311.375,383.4100036621094,414.9800109863281
2026-05-26 11:19:00-04:00,311.57000732421875,383.364990234375,414.989990234375
2026-05-26 11:20:00-04:00,311.4200134277344,382.260009765625,415.3599853515625
2026-05-26 11:21:00-04:00,311.260009765625,382.17999267578125,415.5481872558594
2026-05-26 11:22:00-04:00,311.260009765625,382.1499938964844,415.739990234375
2026-05-26 11:23:00-04:00,311.3269958496094,382.2650146484375,416.1199951171875
2026-05-26 11:24:00-04:00,311.4700012207031,382.36749267578125,415.8800048828125
2026-05-26 11:25:00-04:00,311.6099853515625,382.42999267578125,415.8550109863281
2026-05-26 11:26:00-04:00,311.614990234375,382.489990234375,415.864990234375
2026-05-26 11:27:00-04:00,311.4952087402344,382.5199890136719,415.760009765625
2026-05-26 11:28:00-04:00,311.4100036621094,382.04998779296875,415.54998779296875
2026-05-26 11:29:00-04:00,311.3599853515625,382.2149963378906,415.2149963378906
