,AAPL,GOOG,MSFT
2025-09-17 13:30:00+00:00,,251.11000061035156,510.3500061035156
2025-09-17 13:31:00+00:00,,250.875,510.3299865722656
2025-09-17 13:32:00+00:00,,250.63499450683594,509.57000732421875
2025-09-17 13:33:00+00:00,,250.6300048828125,509.1050109863281
2025-09-17 13:34:00+00:00,,250.3582000732422,508.9700012207031
2025-09-17 13:35:00+00:00,,250.80520629882812,509.0849914550781
2025-09-17 13:36:00+00:00,,250.82000732421875,508.31500244140625
2025-09-17 13:37:00+00:00,,251.18499755859375,507.7449951171875
2025-09-17 13:38:00+00:00,,251.3300018310547,507.9700012207031
2025-09-17 13:39:00+00:00,,251.3699951171875,507.67999267578125
2025-09-17 13:40:00+00:00,,251.19000244140625,507.6700134277344
2025-09-17 13:41:00+00:00,,251.4550018310547,507.125
2025-09-17 13:42:00+00:00,,251.86000061035156,506.9549865722656
2025-09-17 13:43:00+00:00,,251.57000732421875,507.510009765625
2025-09-17 13:44:00+00:00,,251.6699981689453,507.2449951171875
2025-09-17 13:45:00+00:00,,251.4499969482422,507.1499938964844
2025-09-17 13:46:00+00:00,,251.3300018310547,506.5950012207031
2025-09-17 13:47:00+00:00,,251.5500030517578,507.4949951171875
2025-09-17 13:48:00+00:00,,251.3000030517578,507.3861999511719
2025-09-17 13:49:00+00:00,,251.61000061035156,507.70001220703125
2025-09-17 13:50:00+00:00,,251.62179565429688,507.19000244140625
2025-09-17 13:51:00+00:00,,251.77000427246094,506.97698974609375
2025-09-17 13:52:00+00:00,,251.6663055419922,507.32000732421875
2025-09-17 13:53:00+00:00,,251.64109802246094,506.94000244140625
2025-09-17 13:54:00+00:00,,251.4499969482422,506.5249938964844
2025-09-17 13:55:00+00:00,,251.58999633789062,506.29998779296875
2025-09-17 13:56:00+00:00,,251.44000244140625,506.05499267578125
2025-09-17 13:57:00+00:00,,251.3300018310547,506.20001220703125
2025-09-17 13:58:00+00:00,,251.3199005126953,506.5849914550781
2025-09-17 13:59:00+00:00,,251.21560668945312,506.44000244140625
2025-09-17 14:00:00+00:00,,250.97500610351562,506.75
2025-09-17 14:01:00+00:00,,250.9871063232422,506.2040100097656
2025-09-17 14:02:00+00:00,,250.8300018310547,506.19000244140625
2025-09-17 14:03:00+00:00,,250.98500061035156,506.2099914550781
2025-09-17 14:04:00+00:00,,251.03500366210938,506.20001220703125
2025-09-17 14:05:00+00:00,,251.08169555664062,506.30010986328125
2025-09-17 14:06:00+00:00,,251.0500030517578,506.489990234375
2025-09-17 14:07:00+00:00,,250.99000549316406,506.4801025390625
2025-09-17 14:08:00+00:00,,251.0500030517578,506.29998779296875
2025-09-17 14:09:00+00:00,,250.88999938964844,506.31500244140625
2025-09-17 14:10:00+00:00,,250.98500061035156,506.5150146484375
2025-09-17 14:11:00+00:00,,250.69000244140625,506.45001220703125
2025-09-17 14:12:00+00:00,,250.64100646972656,506.8699951171875
2025-09-17 14:13:00+00:00,,250.25999450683594,506.9949951171875
2025-09-17 14:14:00+00:00,,250.3800048828125,507.44000244140625
2025-09-17 14:15:00+00:00,,250.24679565429688,507.55889892578125
2025-09-17 14:16:00+00:00,,250.17999267578125,507.30999755859375
2025-09-17 14:17:00+00:00,,250.00999450683594,507.2900085449219
2025-09-17 14:18:00+00:00,,250.02999877929688,507.2099914550781
