Datetime,AAPL,GOOG,MSFT
2026-05-21 13:30:00+00:00,301.44000244140625,380.8999938964844,425.95001220703125
2026-05-21 13:31:00+00:00,301.260009765625,379.8275146484375,422.9848937988281
2026-05-21 13:32:00+00:00,301.6199951171875,380.7701110839844,423.1499938964844
2026-05-21 13:33:00+00:00,301.4209899902344,381.0098876953125,424.0799865722656
2026-05-21 13:34:00+00:00,301.364990234375,381.3399963378906,423.6600036621094
2026-05-21 13:35:00+00:00,301.6099853515625,380.9800109863281,422.3399963378906
2026-05-21 13:36:00+00:00,301.5249938964844,381.8949890136719,422.2250061035156
2026-05-21 13:37:00+00:00,301.9700012207031,382.5,421.739990234375
2026-05-21 13:38:00+00:00,302.0299987792969,381.5400085449219,421.19781494140625
2026-05-21 13:39:00+00:00,301.9100036621094,381.3100891113281,420.1499938964844
2026-05-21 13:40:00+00:00,302.3599853515625,382.2699890136719,420.0899963378906
2026-05-21 13:41:00+00:00,301.8599853515625,382.17999267578125,420.25
2026-05-21 13:42:00+00:00,302.06878662109375,382.1600036621094,420.2200012207031
2026-05-21 13:43:00+00:00,301.70001220703125,382.635009765625,420.2749938964844
2026-05-21 13:44:00+00:00,301.8399963378906,382.7749938964844,420.29681396484375
2026-05-21 13:45:00+00:00,301.94000244140625,382.3500061035156,420.760009765625
2026-05-21 13:46:00+00:00,302.05999755859375,382.3739013671875,421.30499267578125
2026-05-21 13:47:00+00:00,302.0199890136719,381.9200134277344,420.1199951171875
2026-05-21 13:48:00+00:00,302.260009765625,381.8999938964844,419.760009765625
2026-05-21 13:49:00+00:00,301.9200134277344,381.95001220703125,418.80999755859375
2026-05-21 13:50:00+00:00,301.8599853515625,382.1199951171875,419.3450012207031
2026-05-21 13:51:00+00:00,302.0899963378906,381.8700866699219,419.6400146484375
2026-05-21 13:52:00+00:00,302.510009765625,382.0950012207031,419.17999267578125
2026-05-21 13:53:00+00:00,302.5150146484375,381.989990234375,419.1600036621094
2026-05-21 13:54:00+00:00,302.8599853515625,382.260009765625,419.45001220703125
2026-05-21 13:55:00+00:00,302.82000732421875,381.6199951171875,419.1099853515625
2026-05-21 13:56:00+00:00,302.54998779296875,381.54998779296875,418.4700012207031
2026-05-21 13:57:00+00:00,302.5299987792969,381.6099853515625,418.3900146484375
2026-05-21 13:58:00+00:00,302.69000244140625,381.79998779296875,418.44000244140625
2026-05-21 13:59:00+00:00,302.75,382.0299987792969,418.54998779296875
2026-05-21 14:00:00+00:00,302.75,382.1300048828125,418.489990234375
2026-05-21 14:01:00+00:00,302.6099853515625,381.55999755859375,418.6099853515625
2026-05-21 14:02:00+00:00,302.4200134277344,381.260009765625,418.2627868652344
2026-05-21 14:03:00+00:00,302.4849853515625,381.139892578125,418.3315124511719
2026-05-21 14:04:00+00:00,302.4800109863281,379.9750061035156,417.8349914550781
2026-05-21 14:05:00+00:00,302.3900146484375,379.989990234375,418.0
2026-05-21 14:06:00+00:00,302.29998779296875,379.79620361328125,417.67999267578125
2026-05-21 14:07:00+00:00,302.260009765625,380.1099853515625,418.04998779296875
2026-05-21 14:08:00+00:00,302.1611022949219,380.375,418.7550048828125
2026-05-21 14:09:00+00:00,302.0950012207031,381.0032043457031,419.114990234375
2026-05-21 14:10:00+00:00,302.17999267578125,381.260009765625,419.0450134277344
2026-05-21 14:11:00+00:00,302.010009765625,380.8999938964844,418.42999267578125
2026-05-21 14:12:00+00:00,301.9551086425781,380.6400146484375,418.5799865722656
2026-05-21 14:13:00+00:00,301.7650146484375,380.45001220703125,418.2900085449219
2026-05-21 14:14:00+00:00,301.5899963378906,380.5799865722656,417.9299011230469
2026-05-21 14:15:00+00:00,301.510009765625,381.0263977050781,417.26031494140625
2026-05-21 14:16:00+00:00,301.7250061035156,381.2300109863281,417.0450134277344
2026-05-21 14:17:00+00:00,301.9150085449219,382.04998779296875,417.0299987792969
2026-05-21 14:18:00+00:00,301.92999267578125,381.9700012207031,416.3800048828125
2026-05-21 14:19:00+00:00,301.8500061035156,382.0199890136719,415.9549865722656
2026-05-21 14:20:00+00:00,301.75,381.7799987792969,416.5899963378906
2026-05-21 14:21:00+00:00,301.82000732421875,381.3800048828125,416.6650085449219
2026-05-21 14:22:00+00:00,301.80999755859375,381.6650085449219,417.0400085449219
2026-05-21 14:23:00+00:00,301.7650146484375,381.7900085449219,417.30999755859375
2026-05-21 14:24:00+00:00,301.3599853515625,381.4150085449219,417.2699890136719
2026-05-21 14:25:00+00:00,301.625,382.0150146484375,417.5050048828125
2026-05-21 14:26:00+00:00,301.4100036621094,381.67999267578125,417.1499938964844
2026-05-21 14:27:00+00:00,301.6400146484375,382.20001220703125,417.82000732421875
2026-05-21 14:28:00+00:00,301.7699890136719,382.0249938964844,417.54998779296875
2026-05-21 14:29:00+00:00,301.9508972167969,382.7301025390625,417.32000732421875
2026-05-21 14:30:00+00:00,302.2200012207031,383.3949890136719,417.2900085449219
2026-05-21 14:31:00+00:00,302.0299987792969,383.4599914550781,417.04998779296875
2026-05-21 14:32:00+00:00,302.18499755859375,383.8999938964844,416.989990234375
2026-05-21 14:33:00+00:00,302.1099853515625,384.1261901855469,416.6600036621094
2026-05-21 14:34:00+00:00,302.42498779296875,384.17999267578125,416.739990234375
2026-05-21 14:35:00+00:00,302.5249938964844,384.25,416.7149963378906
