Datetime,AAPL,GOOG,MSFT
2026-02-02 19:02:00+00:00,266.67498779296875,343.8699951171875,424.20001220703125
2026-02-02 19:03:00+00:00,267.0150146484375,344.07000732421875,424.2799987792969
2026-02-02 19:04:00+00:00,267.0299987792969,344.3999938964844,424.30999755859375
2026-02-02 19:05:00+00:00,267.1099853515625,344.3901062011719,424.010009765625
2026-02-02 19:06:00+00:00,267.0400085449219,344.3265075683594,423.92620849609375
2026-02-02 19:07:00+00:00,266.92498779296875,344.2995910644531,424.1650085449219
2026-02-02 19:08:00+00:00,267.1050109863281,344.4200134277344,424.260009765625
2026-02-02 19:09:00+00:00,266.9849853515625,344.4136047363281,424.3900146484375
2026-02-02 19:10:00+00:00,267.0610046386719,344.39990234375,424.2799987792969
2026-02-02 19:11:00+00:00,267.0303955078125,344.3559875488281,424.0299987792969
2026-02-02 19:12:00+00:00,266.989990234375,344.45001220703125,423.889892578125
2026-02-02 19:13:00+00:00,267.069091796875,344.489990234375,423.9400939941406
2026-02-02 19:14:00+00:00,267.1199951171875,344.3699951171875,423.9649963378906
2026-02-02 19:15:00+00:00,267.2049865722656,344.4700012207031,424.0299987792969
2026-02-02 19:16:00+00:00,267.1499938964844,344.4599914550781,423.92498779296875
2026-02-02 19:17:00+00:00,266.9849853515625,344.62689208984375,423.8999938964844
2026-02-02 19:18:00+00:00,267.0849914550781,344.69000244140625,424.29998779296875
2026-02-02 19:19:00+00:00,266.9599914550781,344.7298889160156,424.3537902832031
2026-02-02 19:20:00+00:00,266.8305969238281,344.7349853515625,424.1700134277344
2026-02-02 19:21:00+00:00,267.010009765625,344.864990234375,424.07501220703125
2026-02-02 19:22:00+00:00,267.0,344.6300048828125,424.068603515625
2026-02-02 19:23:00+00:00,267.20001220703125,344.79998779296875,424.42999267578125
2026-02-02 19:24:00+00:00,267.20001220703125,344.5299987792969,424.2300109863281
2026-02-02 19:25:00+00:00,267.19000244140625,344.45001220703125,424.260009765625
2026-02-02 19:26:00+00:00,267.2898864746094,344.4193115234375,424.1899108886719
2026-02-02 19:27:00+00:00,267.2701110839844,344.3299865722656,424.2099914550781
2026-02-02 19:28:00+00:00,267.2200012207031,344.1199951171875,424.19500732421875
2026-02-02 19:29:00+00:00,267.17999267578125,344.0799865722656,423.95001220703125
2026-02-02 19:30:00+00:00,267.3599853515625,343.9599914550781,423.9700012207031
2026-02-02 19:31:00+00:00,267.1600036621094,343.9200134277344,424.1000061035156
2026-02-02 19:32:00+00:00,267.32000732421875,344.07000732421875,424.0799865722656
2026-02-02 19:33:00+00:00,267.0400085449219,344.32000732421875,424.04998779296875
2026-02-02 19:34:00+00:00,267.1000061035156,344.32000732421875,424.0299987792969
2026-02-02 19:35:00+00:00,267.1358947753906,343.8800048828125,423.7869873046875
2026-02-02 19:36:00+00:00,267.1300048828125,344.19000244140625,423.94500732421875
2026-02-02 19:37:00+00:00,267.0801086425781,344.1650085449219,423.9599914550781
2026-02-02 19:38:00+00:00,267.07000732421875,344.2250061035156,423.95001220703125
2026-02-02 19:39:00+00:00,266.94000244140625,344.1700134277344,423.8500061035156
2026-02-02 19:40:00+00:00,267.0,344.1199951171875,423.989990234375
2026-02-02 19:41:00+00:00,266.95001220703125,344.1499938964844,424.1700134277344
2026-02-02 19:42:00+00:00,266.9700012207031,344.2200012207031,424.1400146484375
2026-02-02 19:43:00+00:00,267.1700134277344,344.2349853515625,423.8900146484375
2026-02-02 19:44:00+00:00,267.2850036621094,344.3299865722656,423.7799987792969
2026-02-02 19:45:00+00:00,267.32830810546875,344.05499267578125,423.4949951171875
2026-02-02 19:46:00+00:00,267.4200134277344,344.0504150390625,423.30999755859375
2026-02-02 19:47:00+00:00,267.42498779296875,343.9200134277344,423.1000061035156
2026-02-02 19:48:00+00:00,267.5400085449219,344.0450134277344,422.739990234375
2026-02-02 19:49:00+00:00,267.739990234375,343.9800109863281,422.7605895996094
2026-02-02 19:50:00+00:00,267.6650085449219,343.9800109863281,422.79998779296875
2026-02-02 19:51:00+00:00,267.57000732421875,344.1400146484375,422.3074951171875
2026-02-02 19:52:00+00:00,267.75,344.3450012207031,422.6400146484375
2026-02-02 19:53:00+00:00,267.8100891113281,344.5101013183594,422.7099914550781
2026-02-02 19:54:00+00:00,267.9700927734375,344.79998779296875,422.42999267578125
2026-02-02 19:55:00+00:00,268.1300048828125,344.8999938964844,422.948486328125
2026-02-02 19:56:00+00:00,268.0899963378906,344.8500061035156,422.8900146484375
2026-02-02 19:57:00+00:00,268.0799865722656,344.8299865722656,422.7850036621094
2026-02-02 19:58:00+00:00,268.04998779296875,344.8597106933594,423.0400085449219
2026-02-02 19:59:00+00:00,268.0,344.75,423.05999755859375
2026-02-02 20:00:00+00:00,268.239990234375,344.70001220703125,423.2799987792969
2026-02-02 20:01:00+00:00,268.1040954589844,344.7099914550781,423.760009765625
2026-02-02 20:02:00+00:00,268.8247985839844,344.4700012207031,423.6549987792969
2026-02-02 20:03:00+00:00,268.8599853515625,344.1737976074219,423.82000732421875
2026-02-02 20:04:00+00:00,268.8500061035156,344.1199951171875,423.8349914550781
2026-02-02 20:05:00+00:00,269.17999267578125,344.1400146484375,424.1099853515625
2026-02-02 20:06:00+00:00,269.3699951171875,344.17999267578125,424.010009765625
2026-02-02 20:07:00+00:00,269.4800109863281,344.07000732421875,424.0150146484375
2026-02-02 20:08:00+00:00,269.5150146484375,344.17999267578125,423.9800109863281
2026-02-02 20:09:00+00:00,269.1300048828125,344.0505065917969,423.989990234375
2026-02-02 20:10:00+00:00,268.7544860839844,344.010009765625,424.20001220703125
2026-02-02 20:11:00+00:00,268.7799987792969,344.1499938964844,423.8900146484375
2026-02-02 20:12:00+00:00,268.57000732421875,344.0899963378906,424.1300048828125
2026-02-02 20:13:00+00:00,268.6700134277344,344.0450134277344,424.05999755859375
2026-02-02 20:14:00+00:00,268.54998779296875,344.17999267578125,424.32501220703125
2026-02-02 20:15:00+00:00,268.489990234375,344.30999755859375,424.45001220703125
2026-02-02 20:16:00+00:00,268.5098876953125,344.3399963378906,424.4599914550781
2026-02-02 20:17:00+00:00,268.5331115722656,344.3901062011719,424.7449951171875
2026-02-02 20:18:00+00:00,268.4100036621094,344.6499938964844,424.6199951171875
2026-02-02 20:19:00+00:00,268.4585876464844,344.69000244140625,424.1300048828125
2026-02-02 20:20:00+00:00,268.9599914550781,344.6499938964844,424.0199890136719
2026-02-02 20:21:00+00:00,268.760009765625,344.6907958984375,424.4049987792969
2026-02-02 20:22:00+00:00,268.8399963378906,344.79998779296875,424.5849914550781
2026-02-02 20:23:00+00:00,268.75,345.07000732421875,424.5799865722656
2026-02-02 20:24:00+00:00,268.9849853515625,345.1499938964844,424.9100036621094
2026-02-02 20:25:00+00:00,268.8699951171875,344.55999755859375,424.635009765625
2026-02-02 20:26:00+00:00,268.9400939941406,344.5950012207031,424.8299865722656
2026-02-02 20:27:00+00:00,269.0899963378906,344.70001220703125,424.75
2026-02-02 20:28:00+00:00,269.335205078125,344.55999755859375,424.3349914550781
2026-02-02 20:29:00+00:00,268.9800109863281,344.5150146484375,424.2200012207031
2026-02-02 20:30:00+00:00,268.92999267578125,344.7699890136719,424.4800109863281
2026-02-02 20:31:00+00:00,268.9549865722656,344.7331848144531,424.5299987792969
2026-02-02 20:32:00+00:00,269.010009765625,344.54998779296875,424.239990234375
2026-02-02 20:33:00+00:00,269.339599609375,344.4700012207031,424.32000732421875
2026-02-02 20:34:00+00:00,269.25,344.4100036621094,424.3900146484375
2026-02-02 20:35:00+00:00,269.2349853515625,344.31500244140625,424.3901062011719
2026-02-02 20:36:00+00:00,269.19000244140625,344.2300109863281,424.3800964355469
2026-02-02 20:37:00+00:00,269.0,344.4200134277344,424.35009765625
2026-02-02 20:38:00+00:00,269.4100036621094,344.5199890136719,424.55999755859375
2026-02-02 20:39:00+00:00,269.25,344.44000244140625,424.5400085449219
2026-02-02 20:40:00+00:00,269.510009765625,344.114990234375,424.260009765625
