,AAPL,GOOG,MSFT
2025-07-18 13:30:00+00:00,,186.6024932861328,512.02001953125
2025-07-18 13:31:00+00:00,,187.14999389648438,513.3057861328125
2025-07-18 13:32:00+00:00,,186.9199981689453,512.989990234375
2025-07-18 13:33:00+00:00,,186.89500427246094,513.418701171875
2025-07-18 13:34:00+00:00,,186.9149932861328,512.2899780273438
2025-07-18 13:35:00+00:00,,186.61000061035156,511.8900146484375
2025-07-18 13:36:00+00:00,,186.33999633789062,511.7388916015625
2025-07-18 13:37:00+00:00,,186.30999755859375,511.67999267578125
2025-07-18 13:38:00+00:00,,186.10000610351562,511.6322937011719
2025-07-18 13:39:00+00:00,,186.1649932861328,512.0
2025-07-18 13:40:00+00:00,,186.114501953125,512.2899780273438
2025-07-18 13:41:00+00:00,,185.89500427246094,512.2399291992188
2025-07-18 13:42:00+00:00,,185.77000427246094,512.0800170898438
2025-07-18 13:43:00+00:00,,186.2899932861328,512.6099853515625
2025-07-18 13:44:00+00:00,,186.02000427246094,512.3250122070312
2025-07-18 13:45:00+00:00,,185.94259643554688,512.3900146484375
2025-07-18 13:46:00+00:00,,186.3699951171875,512.0549926757812
2025-07-18 13:47:00+00:00,,186.36000061035156,512.469970703125
2025-07-18 13:48:00+00:00,,186.17999267578125,512.4099731445312
2025-07-18 13:49:00+00:00,,185.89999389648438,512.2285766601562
2025-07-18 13:50:00+00:00,,186.0800018310547,512.3200073242188
2025-07-18 13:51:00+00:00,,186.16250610351562,512.1900024414062
2025-07-18 13:52:00+00:00,,185.8701934814453,511.5400085449219
2025-07-18 13:53:00+00:00,,185.9499969482422,511.5199890136719
2025-07-18 13:54:00+00:00,,185.92999267578125,511.0799865722656
2025-07-18 13:55:00+00:00,,185.75999450683594,510.8900146484375
2025-07-18 13:56:00+00:00,,185.72999572753906,511.0050048828125
2025-07-18 13:57:00+00:00,,185.7386016845703,510.7799987792969
2025-07-18 13:58:00+00:00,,185.60000610351562,510.9849853515625
2025-07-18 13:59:00+00:00,,185.54010009765625,511.43499755859375
2025-07-18 14:00:00+00:00,,185.64999389648438,511.6099853515625
2025-07-18 14:01:00+00:00,,185.41000366210938,511.6549987792969
2025-07-18 14:02:00+00:00,,185.49000549316406,511.55999755859375
2025-07-18 14:03:00+00:00,,185.23500061035156,511.5799865722656
2025-07-18 14:04:00+00:00,,185.39500427246094,511.9800109863281
2025-07-18 14:05:00+00:00,,185.38999938964844,511.8399963378906
2025-07-18 14:06:00+00:00,,185.22000122070312,511.7799987792969
2025-07-18 14:07:00+00:00,,185.13999938964844,511.7699890136719
2025-07-18 14:08:00+00:00,,185.4051971435547,511.739990234375
2025-07-18 14:09:00+00:00,,185.39500427246094,511.7099914550781
2025-07-18 14:10:00+00:00,,185.81500244140625,511.5799865722656
2025-07-18 14:11:00+00:00,,185.75999450683594,511.3399963378906
2025-07-18 14:12:00+00:00,,185.85000610351562,511.260009765625
2025-07-18 14:13:00+00:00,,185.86300659179688,511.0950012207031
2025-07-18 14:14:00+00:00,,186.0500030517578,510.9649963378906
2025-07-18 14:15:00+00:00,,185.9136962890625,511.0899963378906
2025-07-18 14:16:00+00:00,,186.17750549316406,511.0799865722656
2025-07-18 14:17:00+00:00,,186.0500030517578,511.07000732421875
2025-07-18 14:18:00+00:00,,186.0399932861328,511.3999938964844
2025-07-18 14:19:00+00:00,,185.82350158691406,511.32989501953125
2025-07-18 14:20:00+00:00,,185.58999633789062,511.2099914550781
2025-07-18 14:21:00+00:00,,185.58999633789062,510.93499755859375
2025-07-18 14:22:00+00:00,,185.61000061035156,510.80999755859375
2025-07-18 14:23:00+00:00,,185.44000244140625,510.88470458984375
2025-07-18 14:24:00+00:00,,185.21499633789062,510.6000061035156
2025-07-18 14:25:00+00:00,,185.22000122070312,510.44000244140625
2025-07-18 14:26:00+00:00,,185.2899932861328,510.5799865722656
2025-07-18 14:27:00+00:00,,185.3300018310547,510.7149963378906
2025-07-18 14:28:00+00:00,,185.3000030517578,510.5888977050781
2025-07-18 14:29:00+00:00,,185.17999267578125,510.5350036621094
2025-07-18 14:30:00+00:00,,185.125,510.9200134277344
2025-07-18 14:31:00+00:00,,184.8800048828125,510.69000244140625
2025-07-18 14:32:00+00:00,,184.89999389648438,510.44000244140625
2025-07-18 14:33:00+00:00,,184.83999633789062,510.57000732421875
2025-07-18 14:34:00+00:00,,184.9199981689453,510.7099914550781
2025-07-18 14:35:00+00:00,,184.9499969482422,510.7139892578125
2025-07-18 14:36:00+00:00,,185.05999755859375,510.7300109863281
2025-07-18 14:37:00+00:00,,185.00289916992188,510.6700134277344
2025-07-18 14:38:00+00:00,,185.06500244140625,510.75
2025-07-18 14:39:00+00:00,,185.22000122070312,510.79998779296875
2025-07-18 14:40:00+00:00,,185.16000366210938,510.7900085449219
2025-07-18 14:41:00+00:00,,185.25,510.8900146484375
2025-07-18 14:42:00+00:00,,185.4351043701172,511.18499755859375
2025-07-18 14:43:00+00:00,,185.4550018310547,511.17999267578125
2025-07-18 14:44:00+00:00,,185.4499969482422,511.2300109863281
2025-07-18 14:45:00+00:00,,185.39999389648438,510.9750061035156
2025-07-18 14:46:00+00:00,,185.4600067138672,510.7749938964844
2025-07-18 14:47:00+00:00,,185.50999450683594,510.67999267578125
2025-07-18 14:48:00+00:00,,185.5399932861328,510.6449890136719
2025-07-18 14:49:00+00:00,,185.5800018310547,510.760009765625
2025-07-18 14:50:00+00:00,,185.5800018310547,510.9599914550781
2025-07-18 14:51:00+00:00,,185.485107421875,510.9649963378906
2025-07-18 14:52:00+00:00,,185.60000610351562,510.989990234375
2025-07-18 14:53:00+00:00,,185.6699981689453,510.8599853515625
