,AAPL,GOOG,MSFT
2025-10-31 13:30:00+00:00,276.6474914550781,286.0400085449219,
2025-10-31 13:31:00+00:00,275.214599609375,284.614990234375,
2025-10-31 13:32:00+00:00,273.70001220703125,284.6499938964844,
2025-10-31 13:33:00+00:00,273.42999267578125,283.7250061035156,
2025-10-31 13:34:00+00:00,273.0,284.1199951171875,
2025-10-31 13:35:00+00:00,271.9200134277344,283.20001220703125,
2025-10-31 13:36:00+00:00,272.0950012207031,283.4100036621094,
2025-10-31 13:37:00+00:00,270.5400085449219,283.6752014160156,
2025-10-31 13:38:00+00:00,269.67449951171875,283.36358642578125,
2025-10-31 13:39:00+00:00,270.0299987792969,282.8349914550781,
2025-10-31 13:40:00+00:00,270.1099853515625,282.8900146484375,
2025-10-31 13:41:00+00:00,269.75,282.32501220703125,
2025-10-31 13:42:00+00:00,270.0799865722656,281.9700012207031,
2025-10-31 13:43:00+00:00,270.8599853515625,281.1000061035156,
2025-10-31 13:44:00+00:00,270.7049865722656,281.2349853515625,
2025-10-31 13:45:00+00:00,270.0400085449219,280.9649963378906,
2025-10-31 13:46:00+00:00,271.0899963378906,281.0899963378906,
2025-10-31 13:47:00+00:00,271.1471862792969,281.9804992675781,
2025-10-31 13:48:00+00:00,271.139892578125,281.5971984863281,
2025-10-31 13:49:00+00:00,271.989990234375,280.54998779296875,
2025-10-31 13:50:00+00:00,271.19000244140625,280.1600036621094,
2025-10-31 13:51:00+00:00,271.67999267578125,280.07000732421875,
2025-10-31 13:52:00+00:00,271.4425048828125,279.8500061035156,
2025-10-31 13:53:00+00:00,270.9750061035156,280.0299987792969,
2025-10-31 13:54:00+00:00,271.2799987792969,279.7699890136719,
2025-10-31 13:55:00+00:00,270.37078857421875,279.71771240234375,
2025-10-31 13:56:00+00:00,270.1700134277344,279.1000061035156,
2025-10-31 13:57:00+00:00,270.489990234375,278.8800048828125,
2025-10-31 13:58:00+00:00,270.69000244140625,278.9200134277344,
2025-10-31 13:59:00+00:00,270.43701171875,278.5899963378906,
2025-10-31 14:00:00+00:00,270.43499755859375,278.57000732421875,
2025-10-31 14:01:00+00:00,269.8550109863281,279.44000244140625,
2025-10-31 14:02:00+00:00,270.343994140625,278.55999755859375,
2025-10-31 14:03:00+00:00,270.2799987792969,278.239990234375,
2025-10-31 14:04:00+00:00,269.9049987792969,277.55999755859375,
2025-10-31 14:05:00+00:00,270.614990234375,278.489990234375,
2025-10-31 14:06:00+00:00,270.2073059082031,279.05999755859375,
2025-10-31 14:07:00+00:00,270.18060302734375,279.0920104980469,
2025-10-31 14:08:00+00:00,270.33929443359375,278.872802734375,
2025-10-31 14:09:00+00:00,270.26361083984375,279.1000061035156,
2025-10-31 14:10:00+00:00,269.7850036621094,279.4549865722656,
2025-10-31 14:11:00+00:00,269.6000061035156,279.3590087890625,
2025-10-31 14:12:00+00:00,269.67999267578125,279.4765930175781,
2025-10-31 14:13:00+00:00,269.9200134277344,278.8500061035156,
2025-10-31 14:14:00+00:00,269.35009765625,279.1600036621094,
2025-10-31 14:15:00+00:00,269.5,279.1499938964844,
2025-10-31 14:16:00+00:00,269.79998779296875,279.54998779296875,
2025-10-31 14:17:00+00:00,269.9700012207031,279.7300109863281,
2025-10-31 14:18:00+00:00,270.114990234375,279.635009765625,
2025-10-31 14:19:00+00:00,269.9700012207031,279.9649963378906,
2025-10-31 14:20:00+00:00,270.29998779296875,279.2749938964844,
2025-10-31 14:21:00+00:00,270.2099914550781,279.29998779296875,
2025-10-31 14:22:00+00:00,269.8399963378906,279.0199890136719,
2025-10-31 14:23:00+00:00,270.2145080566406,279.3949890136719,
2025-10-31 14:24:00+00:00,270.4444885253906,279.3450012207031,
2025-10-31 14:25:00+00:00,270.5098876953125,279.2799987792969,
2025-10-31 14:26:00+00:00,270.3550109863281,279.2300109863281,
2025-10-31 14:27:00+00:00,270.6050109863281,279.29998779296875,
2025-10-31 14:28:00+00:00,270.4800109863281,279.28009033203125,
2025-10-31 14:29:00+00:00,270.3800048828125,278.8999938964844,
2025-10-31 14:30:00+00:00,270.389892578125,278.7200012207031,
2025-10-31 14:31:00+00:00,270.44000244140625,279.2799987792969,
2025-10-31 14:32:00+00:00,270.260009765625,279.32000732421875,
2025-10-31 14:33:00+00:00,270.2300109863281,279.29998779296875,
2025-10-31 14:34:00+00:00,270.57000732421875,279.3500061035156,
2025-10-31 14:35:00+00:00,270.6000061035156,279.2699890136719,
2025-10-31 14:36:00+00:00,270.7900085449219,279.44000244140625,
2025-10-31 14:37:00+00:00,270.760009765625,279.4649963378906,
2025-10-31 14:38:00+00:00,271.05950927734375,279.29998779296875,
2025-10-31 14:39:00+00:00,271.0823059082031,279.29998779296875,
2025-10-31 14:40:00+00:00,271.19000244140625,279.54998779296875,
2025-10-31 14:41:00+00:00,271.3800048828125,279.69000244140625,
2025-10-31 14:42:00+00:00,271.1499938964844,279.67999267578125,
2025-10-31 14:43:00+00:00,270.7699890136719,279.79449462890625,
2025-10-31 14:44:00+00:00,270.7130126953125,279.9800109863281,
2025-10-31 14:45:00+00:00,270.7699890136719,279.8599853515625,
2025-10-31 14:46:00+00:00,270.9079895019531,279.90509033203125,
2025-10-31 14:47:00+00:00,270.9288024902344,279.8900146484375,
2025-10-31 14:48:00+00:00,270.875,280.07000732421875,
2025-10-31 14:49:00+00:00,270.7900085449219,280.42999267578125,
2025-10-31 14:50:00+00:00,270.6400146484375,280.57000732421875,
2025-10-31 14:51:00+00:00,270.5851135253906,280.75250244140625,
2025-10-31 14:52:00+00:00,270.66241455078125,280.6099853515625,
2025-10-31 14:53:00+00:00,270.7300109863281,280.3550109863281,
2025-10-31 14:54:00+00:00,270.5,280.3800048828125,
2025-10-31 14:55:00+00:00,270.55499267578125,280.69500732421875,
2025-10-31 14:56:00+00:00,270.3186950683594,280.27569580078125,
2025-10-31 14:57:00+00:00,270.2799987792969,280.5398864746094,
2025-10-31 14:58:00+00:00,270.6499938964844,280.7900085449219,
2025-10-31 14:59:00+00:00,270.5899963378906,281.0274963378906,
2025-10-31 15:00:00+00:00,270.44500732421875,281.1700134277344,
2025-10-31 15:01:00+00:00,270.7699890136719,280.864990234375,
2025-10-31 15:02:00+00:00,270.92999267578125,280.8900146484375,
2025-10-31 15:03:00+00:00,270.80999755859375,280.8999938964844,
2025-10-31 15:04:00+00:00,270.9100036621094,280.8299865722656,
2025-10-31 15:05:00+00:00,270.82000732421875,280.82000732421875,
2025-10-31 15:06:00+00:00,270.706787109375,280.75,
2025-10-31 15:07:00+00:00,270.7300109863281,281.0400085449219,
2025-10-31 15:08:00+00:00,270.53009033203125,281.0801086425781,
2025-10-31 15:09:00+00:00,271.1369934082031,281.5372009277344,
2025-10-31 15:10:00+00:00,270.7900085449219,281.7200012207031,
2025-10-31 15:11:00+00:00,270.7650146484375,281.9599914550781,
2025-10-31 15:12:00+00:00,271.1499938964844,282.04998779296875,
2025-10-31 15:13:00+00:00,270.92999267578125,282.5520935058594,
2025-10-31 15:14:00+00:00,270.9403076171875,282.3800048828125,
2025-10-31 15:15:00+00:00,271.06500244140625,282.63751220703125,
2025-10-31 15:16:00+00:00,271.0899963378906,282.57000732421875,
2025-10-31 15:17:00+00:00,271.0400085449219,282.57000732421875,
2025-10-31 15:18:00+00:00,271.090087890625,282.6188049316406,
2025-10-31 15:19:00+00:00,271.260009765625,282.43499755859375,
2025-10-31 15:20:00+00:00,271.2250061035156,282.090087890625,
2025-10-31 15:21:00+00:00,270.8699951171875,282.04998779296875,
2025-10-31 15:22:00+00:00,270.9200134277344,281.70001220703125,
2025-10-31 15:23:00+00:00,270.9800109863281,281.8349914550781,
2025-10-31 15:24:00+00:00,271.34320068359375,281.6700134277344,
2025-10-31 15:25:00+00:00,271.31671142578125,281.9100036621094,
2025-10-31 15:26:00+00:00,271.44000244140625,281.5874938964844,
2025-10-31 15:27:00+00:00,271.2300109863281,281.3399963378906,
2025-10-31 15:28:00+00:00,271.32000732421875,281.2200012207031,
2025-10-31 15:29:00+00:00,271.29998779296875,281.2699890136719,
2025-10-31 15:30:00+00:00,271.0249938964844,281.33099365234375,
2025-10-31 15:31:00+00:00,271.3399963378906,281.0400085449219,
2025-10-31 15:32:00+00:00,271.2200012207031,281.1099853515625,
2025-10-31 15:33:00+00:00,270.9549865722656,280.7900085449219,
2025-10-31 15:34:00+00:00,271.1499938964844,280.8999938964844,
2025-10-31 15:35:00+00:00,270.9414978027344,281.1700134277344,
2025-10-31 15:36:00+00:00,270.7300109863281,281.11151123046875,
2025-10-31 15:37:00+00:00,270.6600036621094,280.80499267578125,
