,AAPL,GOOG,MSFT
2025-01-10 14:30:00+00:00,239.96499633789062,196.5,
2025-01-10 14:31:00+00:00,238.95120239257812,196.30999755859375,
2025-01-10 14:32:00+00:00,238.49000549316406,195.47549438476562,
2025-01-10 14:33:00+00:00,238.9199981689453,195.6699981689453,
2025-01-10 14:34:00+00:00,238.36000061035156,196.1999969482422,
2025-01-10 14:35:00+00:00,238.75,195.67999267578125,
2025-01-10 14:36:00+00:00,238.65499877929688,195.36000061035156,
2025-01-10 14:37:00+00:00,238.7949981689453,194.9499969482422,
2025-01-10 14:38:00+00:00,238.5800018310547,194.66000366210938,
2025-01-10 14:39:00+00:00,238.44000244140625,194.32400512695312,
2025-01-10 14:40:00+00:00,238.27369689941406,194.41009521484375,
2025-01-10 14:41:00+00:00,238.92999267578125,194.77999877929688,
2025-01-10 14:42:00+00:00,239.10000610351562,194.6999969482422,
2025-01-10 14:43:00+00:00,238.96499633789062,194.53500366210938,
2025-01-10 14:44:00+00:00,238.99000549316406,194.47000122070312,
2025-01-10 14:45:00+00:00,238.7899932861328,194.50999450683594,
2025-01-10 14:46:00+00:00,238.6199951171875,193.59039306640625,
2025-01-10 14:47:00+00:00,238.22500610351562,193.32000732421875,
2025-01-10 14:48:00+00:00,238.05499267578125,193.4199981689453,
2025-01-10 14:49:00+00:00,238.0500030517578,193.4199981689453,
2025-01-10 14:50:00+00:00,238.32000732421875,193.3300018310547,
2025-01-10 14:51:00+00:00,238.0399932861328,193.05999755859375,
2025-01-10 14:52:00+00:00,237.94000244140625,193.13999938964844,
2025-01-10 14:53:00+00:00,237.8699951171875,193.13999938964844,
2025-01-10 14:54:00+00:00,237.72999572753906,193.08999633789062,
2025-01-10 14:55:00+00:00,237.55999755859375,193.03610229492188,
2025-01-10 14:56:00+00:00,237.5399932861328,193.39999389648438,
2025-01-10 14:57:00+00:00,237.9600067138672,193.44000244140625,
2025-01-10 14:58:00+00:00,237.9199981689453,193.3699951171875,
2025-01-10 14:59:00+00:00,237.9499969482422,193.25999450683594,
2025-01-10 15:00:00+00:00,237.12399291992188,192.49000549316406,
2025-01-10 15:01:00+00:00,237.0050048828125,192.6999969482422,
2025-01-10 15:02:00+00:00,236.92999267578125,192.5,
2025-01-10 15:03:00+00:00,236.98500061035156,192.60000610351562,
2025-01-10 15:04:00+00:00,236.74000549316406,192.36000061035156,
2025-01-10 15:05:00+00:00,236.70680236816406,192.56500244140625,
2025-01-10 15:06:00+00:00,236.25,192.3300018310547,
2025-01-10 15:07:00+00:00,236.3000030517578,192.125,
2025-01-10 15:08:00+00:00,236.2899932861328,191.72999572753906,
2025-01-10 15:09:00+00:00,236.17999267578125,191.63999938964844,
2025-01-10 15:10:00+00:00,236.0050048828125,191.85000610351562,
