,AAPL,GOOG,MSFT
2025-04-15 13:30:00+00:00,202.69459533691406,,388.7300109863281
2025-04-15 13:31:00+00:00,202.7449951171875,,388.45001220703125
2025-04-15 13:32:00+00:00,202.2949981689453,,388.61761474609375
2025-04-15 13:33:00+00:00,202.33999633789062,,389.3299865722656
2025-04-15 13:34:00+00:00,202.54730224609375,,390.0249938964844
2025-04-15 13:35:00+00:00,201.14999389648438,,389.86700439453125
2025-04-15 13:36:00+00:00,201.59500122070312,,389.17999267578125
2025-04-15 13:37:00+00:00,202.22000122070312,,389.7149963378906
2025-04-15 13:38:00+00:00,202.47500610351562,,390.0
2025-04-15 13:39:00+00:00,202.86000061035156,,390.6400146484375
2025-04-15 13:40:00+00:00,202.66000366210938,,390.9549865722656
2025-04-15 13:41:00+00:00,202.54530334472656,,390.7650146484375
2025-04-15 13:42:00+00:00,202.85000610351562,,391.5
2025-04-15 13:43:00+00:00,202.44009399414062,,391.20001220703125
2025-04-15 13:44:00+00:00,202.4550018310547,,390.9949951171875
2025-04-15 13:45:00+00:00,202.1199951171875,,390.55499267578125
2025-04-15 13:46:00+00:00,202.1999969482422,,390.6199951171875
2025-04-15 13:49:00+00:00,202.82000732421875,,390.5299987792969
2025-04-15 13:50:00+00:00,202.9907989501953,,390.8800048828125
2025-04-15 13:51:00+00:00,203.0399932861328,,391.0249938964844
2025-04-15 13:52:00+00:00,203.0449981689453,,391.0
2025-04-15 13:53:00+00:00,203.4152069091797,,391.06500244140625
2025-04-15 13:54:00+00:00,203.2906951904297,,391.1000061035156
2025-04-15 13:55:00+00:00,203.41000366210938,,390.989990234375
2025-04-15 13:56:00+00:00,203.05999755859375,,390.69000244140625
2025-04-15 13:57:00+00:00,202.99000549316406,,390.22540283203125
2025-04-15 13:58:00+00:00,202.9499969482422,,390.2349853515625
2025-04-15 13:59:00+00:00,202.93499755859375,,389.69500732421875
2025-04-15 14:00:00+00:00,202.9149932861328,,389.32000732421875
2025-04-15 14:01:00+00:00,202.78500366210938,,389.2854919433594
2025-04-15 14:02:00+00:00,202.39500427246094,,389.5050048828125
2025-04-15 14:03:00+00:00,202.5850067138672,,389.364990234375
2025-04-15 14:04:00+00:00,202.08999633789062,,389.1700134277344
2025-04-15 14:05:00+00:00,202.375,,389.25
2025-04-15 14:06:00+00:00,202.4949951171875,,388.8901062011719
2025-04-15 14:07:00+00:00,202.55990600585938,,389.0450134277344
2025-04-15 14:08:00+00:00,202.8000030517578,,388.80999755859375
2025-04-15 14:09:00+00:00,202.38999938964844,,388.4800109863281
2025-04-15 14:10:00+00:00,202.5760040283203,,388.9800109863281
2025-04-15 14:11:00+00:00,202.3800048828125,,389.18499755859375
2025-04-15 14:12:00+00:00,202.41119384765625,,389.5050048828125
2025-04-15 14:13:00+00:00,202.0500030517578,,389.1400146484375
2025-04-15 14:14:00+00:00,201.75,,388.6400146484375
2025-04-15 14:15:00+00:00,202.24000549316406,,388.635009765625
2025-04-15 14:16:00+00:00,202.2100067138672,,388.5132141113281
2025-04-15 14:17:00+00:00,201.49209594726562,,388.07000732421875
2025-04-15 14:18:00+00:00,201.052001953125,,387.5
2025-04-15 14:19:00+00:00,200.47999572753906,,387.0350036621094
2025-04-15 14:20:00+00:00,200.35000610351562,,386.9100036621094
2025-04-15 14:21:00+00:00,200.69000244140625,,387.15350341796875
